,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,
2018-01-12-10-25-42,14407.6699,29202.4766,38311.8203,46982.2500,45194.3633,42385.2109,37649.5156,28129.2031,20666.0898,17419.3555,6382.6533,2576.6187,3339.9937,2155.9658,1086.8524,
2018-01-12-11-00-40,14300.2354,29039.0742,38057.7305,46675.9688,44856.7891,42048.3242,37432.8438,27938.2695,20528.4297,17295.3594,6358.7456,2559.7725,3321.1968,2148.6411,1083.6794,
2018-01-12-11-21-19,799.0117,799.4997,799.4996,799.4997,800.4762,799.7430,799.0118,799.0116,799.2550,799.9873,798.5236,798.2791,799.4997,799.0116,799.9881,
2018-01-12-13-28-51,14247.3711,28938.8379,37920.9219,46510.2188,44736.0313,41937.0156,37247.6953,27858.2891,20496.0254,17234.2148,6341.4248,2553.6682,3312.8972,2147.6641,1085.8767,
2018-01-12-14-00-04,14264.4238,28992.4922,38003.7344,46574.4609,44786.7305,42009.9141,37332.9375,27879.2578,20476.7773,17260.2813,6360.2095,2553.9138,3323.8813,2155.2324,1088.3179,
2018-01-12-14-24-52,14248.3457,28946.1543,37919.6992,46556.3164,44761.7461,41959.0313,37246.2266,27838.5371,20502.8477,17249.5625,6339.9609,2551.7161,3316.3149,2148.8855,1084.4110,
2018-01-12-15-25-18,14310.9551,29049.5605,38082.1602,46695.0938,44923.6563,42111.4414,37373.2422,27956.8008,20587.8789,17282.4492,6375.8223,2555.1338,3330.4727,2159.1389,1083.1903,
2018-01-12-15-59-47,14317.7754,29038.3438,38100.2422,46648.2617,44892.5469,42108.2578,37402.3125,27979.4805,20541.3438,17307.0547,6365.8208,2559.7725,3322.1733,2153.2813,1086.3654,
2018-01-12-16-00-02,14301.2100,29006.6367,38049.4219,46629.1406,44889.8594,42092.3594,37372.2656,27966.3125,20551.8203,17299.5020,6379.7261,2566.3643,3325.8350,2154.9897,1086.1202,
2018-01-12-17-38-03,14199.6211,28835.6777,37780.6953,46318.9961,44563.8438,41734.7188,37110.6719,27768.0664,20414.8926,17168.9297,6333.6182,2547.5654,3317.7788,2142.5381,1082.7021,
2018-01-12-21-12-09,14253.9482,28958.8359,37963.1875,46593.8281,44786.7305,42016.7656,37326.8359,27875.3555,20486.7676,17235.1914,6342.8887,2552.6924,3314.1177,2141.3176,1084.9004,
2018-01-12-21-58-39,14275.1426,28978.5918,37999.8281,46513.1641,44803.3867,42030.9570,37311.6875,27884.1367,20506.2578,17257.6016,6333.8623,2559.5278,3313.3853,2147.6648,1083.1902,
2018-01-12-22-07-43,14305.8389,29022.0000,38066.2813,46658.8008,44852.1328,42108.2578,37405.9766,27943.8789,20511.3750,17283.6680,6358.2573,2557.8186,3318.5117,2152.3032,1084.1667,
2018-01-13-10-38-48,14446.6484,29273.6934,38392.9336,47040.3750,45230.6211,42419.2227,37635.1016,28079.4570,20574.7227,17328.2461,6364.1133,2563.6787,3326.3228,2156.6980,1083.9233,
2018-01-13-11-08-13,14459.8047,29221.9883,38350.6680,47004.5703,45263.4531,42370.2891,37591.3750,28041.6602,20575.4531,17327.7578,6371.1875,2562.7024,3320.2207,2158.1641,1087.5852,
2018-01-13-14-38-45,14402.5547,29188.5762,38234.8594,46876.3047,45084.8516,42271.1992,37450.6797,27991.4277,20543.5352,17295.6055,6360.9414,2557.0874,3323.8818,2155.9653,1086.6089,
2018-01-13-15-07-36,14420.5820,29278.8164,38312.3047,46993.0430,45188.2383,42393.7734,37543.7422,28029.7109,20599.5742,17303.6445,6359.7217,2560.7502,3325.5913,2146.2007,1085.8765,
2018-01-13-16-00-11,14450.5469,29273.9375,38368.7461,47041.8477,45245.0781,42425.0938,37605.5469,28039.4668,20583.7383,17348.4648,6363.3809,2562.7019,3330.7173,2155.2336,1082.4583,
2018-01-13-16-23-14,14449.0850,29281.0098,38388.0508,47048.9609,45228.4141,42414.0859,37619.7109,28052.3906,20603.4727,17342.8633,6368.9917,2562.2139,3320.4646,2156.6992,1086.1200,
